student_id,gender,study_hours_per_day,attendance_percentage,assignment_score,midterm_score,final_exam_score,participation_score,internet_access,extra_classes,parent_education,sleep_hours,overall_score
109775,0,0.8411562194855027,0.6487649619593218,1.745091579761376,-0.305550196004829,-0.4015486138576416,-0.9118976348019161,0,0,1,-0.9904932792508261,65.0525
105905,1,-0.2950791716554318,1.473969147560804,1.0080741351299694,-1.1053873298714822,1.516832087005631,-0.9022524433315503,1,0,2,0.53475098125781,72.828
107353,0,-0.5926646312399622,1.381184418329436,-1.144096642591936,-0.3720493572500934,0.6979809778688268,0.797230293746899,1,0,1,-1.2859234738538499,66.607
103630,0,0.6170009382400122,1.4026408869641902,0.3833308442169563,-1.7186573724666987,-1.5282088146217752,-0.43658259914229075,1,0,2,0.2874140741483013,46.48250000000001
103107,0,-0.009087950756012842,-0.6908145663185602,-0.30927593516584084,-0.7992141083047436,1.112339370444077,0.6031690413631395,1,0,2,-1.3271462917054344,66.5045
107190,1,0.3348744635689638,-0.9192969620508048,-0.4579768143128682,1.701431434355722,-0.7325420441171572,-0.6325728898201235,1,0,1,-0.8324724774864176,62.759
102413,1,1.1426064252984034,-0.9807668451665865,0.10089897308535464,1.697737036508763,-1.3402676865608578,-1.0542606609045149,1,0,2,0.3286368919998864,59.468
100349,1,0.6827016241223112,0.3837485790922253,-0.6610682834834724,-1.45727872479434,0.6525988682058231,0.013269131035568845,0,1,2,-0.36528054183512404,58.59400000000001
101851,1,1.5097573169936036,-1.7213049653444454,-0.685020102943396,1.729601217938786,-0.7961756544054992,1.7085079838670576,0,1,0,-1.3408872309892963,66.235
103451,1,-1.326966414630362,0.16396475172542185,-1.1725394282005956,-0.5202870708593288,-0.6812405288459358,-0.5330345138459485,0,0,0,1.5172281400539136,50.3575
109697,0,-0.39556257359306535,0.4736337855351133,0.48762105811537476,1.664949255617001,-1.2850199008841576,1.144071379021252,1,0,1,-1.4164623970505346,69.4385
109688,1,1.5909169877893843,0.9271191496534269,-0.47993264881779824,0.7718285761146293,-0.5174703070185749,1.0402891188001164,0,0,3,0.4797872241223636,66.6845
102567,0,-1.5356627109623702,1.3463901448676732,0.4462043702992566,0.33773682909693103,-0.6023151207363642,0.23433691953635255,0,1,3,0.47291675448043297,66.07849999999999
104269,0,-0.72406600300456,0.8900052579608795,1.0245410110086675,-1.4789833121452247,0.4681107267496993,0.6745434582438466,1,1,3,-0.385891950760916,66.5105
108642,1,0.5165175363023783,-1.70448773317126,-1.056772300810964,-1.5967422435170475,-0.5796240659048624,-1.2448496443589427,1,1,0,-1.0385865667443412,40.648
105427,0,1.18898338003885,-1.6348991862477336,1.0514868079010815,-1.6179850311370625,-0.27822766368643614,1.360895283275075,1,0,1,0.7752174187253874,57.99550000000001
102157,1,-0.12116559137875808,0.359392587668991,1.3543775248213685,-1.6512346117596948,-0.6718681366329239,1.4936131179073078,1,0,3,1.0981294918961344,60.01950000000001
103860,0,0.02955951152769227,-0.8253524237040444,-0.7374147080119792,-1.3907795635490756,-0.9550130382260118,-0.906882135237326,1,0,3,-0.44085570789636236,42.7715
109694,1,-1.0602989248727956,0.5994730745551569,1.2181515516430517,1.2008405260927593,0.11245310645594293,0.7455320674657383,1,1,0,-1.6981516523696971,78.9535
100008,1,-1.0950816409281303,-0.027403752314276157,-0.5472971410488341,-0.2861546073082935,-1.1922825463554114,0.8446846357810988,0,0,0,-0.949270461399241,53.746
109914,0,-0.3646446037661011,0.6325276343438323,0.4362244455242882,1.0470612157130854,1.1636408857152987,1.100089305916384,1,0,3,1.503487200770051,83.42150000000001
106655,0,0.3889809107661513,-1.4783249556697995,-0.16157304849631055,-0.21041945144563115,-1.44484385230604,-1.4331237818604825,1,1,1,1.4622643829184672,45.504
108188,0,1.5909169877893843,-1.5508130253818062,-0.9559750605837842,1.2959712706519573,0.3600815743997234,-0.5611984729394167,1,1,0,1.2011865365250967,65.4165
104649,0,-1.0293809550458315,-1.2724588376877006,1.577428843541909,-0.43762491903361816,0.07890980800937471,-1.076251697456949,1,0,1,-0.5301718132414626,63.3355
100123,1,-0.04000592058297707,0.33967583270732504,1.3244377504964633,-0.7765859214921191,1.1809058187392671,-1.1491693449729141,1,0,2,-0.6126174489446321,70.8965
108735,1,-1.083487402243019,0.9967076965769534,0.38083586302321437,-0.6107998181098278,-0.516483739417205,0.06110928072858316,1,0,1,-0.09733222579982277,60.2385
108398,1,-1.5704454270177048,-0.07147649869917563,-1.6470848512503364,0.9325348824573519,0.25303898965111693,0.6876609186435436,1,0,1,-0.13168457400947722,65.7075
105954,0,1.3126552593467062,0.028267085224545355,-0.030836033944226446,1.6972752367778934,0.04832621236691622,0.5267791249178425,0,1,2,0.7271241312318717,74.62800000000001
109899,0,-0.25643170937172666,-1.660994891344056,-0.39111131832058066,1.6330850741869785,-0.8928592793397244,-0.8737026765792678,0,1,0,-1.3408872309892963,59.6155
103853,1,0.6711073854371995,-0.21007368798853224,-0.3367207282970038,1.214694518018856,0.04635307716417662,-0.6630516948664793,1,1,0,1.0294247954768267,67.2805
100289,0,0.7754555336032039,1.6908534521391283,-0.3022899878233631,0.3894583989543585,1.259337943048154,-1.1711603815253482,1,1,2,0.48665769376429424,73.5185
106276,0,-0.7511192266031538,0.12801066914826634,-0.6011887348336626,1.2206979145201644,0.6925548560612939,-0.2382774625115704,1,0,2,-0.41337382932863914,72.522
108730,1,-0.546287676499516,1.3353719582714474,-1.4365084384985063,0.8678829201355668,-0.7818704241856395,-0.46436075057694415,1,0,2,-1.2447006560022649,58.2985
101068,1,-1.357884384457326,-1.4580282961504376,0.42774150946556505,0.3515908210230277,0.39855771085313957,-0.44159809870688105,1,1,0,0.9538496294155878,66.59299999999999
104657,0,-1.0487046861876843,1.2217106649630216,0.9027859287540542,-1.0776793460192886,-0.2940127453083505,0.8134342154171136,0,0,0,0.2187093777289936,63.7195
105133,0,-0.1288950838354993,-0.7012528483570891,-0.6515873549472522,0.8143141513546595,0.29595468031069666,-1.3312705599334198,0,0,2,-0.20038927042878488,63.043
100029,0,-1.3076426834885093,-0.5064049169712155,-0.7503886102194383,1.6755706494270086,1.633247063967249,0.2767757620059617,0,1,2,0.25306172593864745,81.30200000000002
105085,1,0.40057514945126266,0.04508431739773042,-1.290302540545221,-0.3434177739361602,-0.5071113472041936,-0.8409090255800241,1,0,3,-1.0317160971024106,51.075500000000005
102600,0,0.5938124608697889,-0.6421025834720916,-0.9420031658988286,-1.4346505379817154,-0.9994085802876458,-1.5488660795048717,0,0,1,1.400430156141089,40.051
102108,1,1.3358437367169296,0.7606865415946595,0.9092728798577839,1.4368201885672742,0.38277262923122557,-0.8517116400268339,0,0,0,0.6446784955287027,77.04899999999999
105957,1,0.7136195939492753,1.5058638982340875,0.5410136556614547,0.21120370283858017,-0.3610993422014862,1.300323480841178,0,1,2,-0.056109407948238293,70.523
105959,0,1.2392250810076666,-0.6194863057219455,1.169249920245707,-1.3958593605886445,1.5582679262631562,-0.4253941770366665,1,0,1,1.0912590222542038,69.8215
109949,0,-0.6815537944924842,1.393942318598749,0.4327314718530496,0.31464684255343645,-1.2549295890423835,1.0067238524832438,0,1,1,0.012595288471069376,63.35300000000001
107728,1,0.25371479277318276,-0.7499648312035573,-1.6750286406202477,1.4312785917968354,1.3402364863604648,-1.5878326530451496,1,0,2,-1.7050221220116284,68.9415
108065,1,0.3619276871675575,-1.275938265033877,-0.8157571174954801,-1.6309154236014196,0.1908852307648298,0.83812590558125,0,1,0,-1.4302033363343964,53.034000000000006
100308,0,1.359032214087153,1.1776379185781212,-0.12814030050016714,-1.492375504340452,0.16671432453127308,0.2273923816776892,0,1,0,1.4760053222023284,59.01649999999999
104611,0,-0.8709263596826399,-1.508479992669994,0.05499131912050055,0.7792173718085473,1.6026634683247898,-0.31466737895686747,1,0,1,0.6103261473190483,76.1995
105904,0,0.3889809107661513,1.2135920011552768,1.456671753764793,-1.7218899705827884,-0.1188969960652388,1.2169890265372174,0,0,1,0.5141395723320175,64.72649999999999
102096,0,1.177389141353738,0.8186769973642648,-0.17554494318126618,0.5146061260200997,0.055725469377188135,0.10856362276278265,1,0,0,-0.825602007844487,67.977
108842,1,-0.7588487190598948,1.142263740558662,0.7475980985032977,0.3275772350177928,-0.8297189528520671,-0.008336097858050303,0,0,0,0.2049684384451317,64.637
107802,0,0.6942958628074225,0.01898861230140871,-0.685020102943396,-0.23674203610521502,0.8296877526516737,1.4110502789209767,1,1,0,-0.19351880078685424,69.356
105189,1,-1.253536236291322,-1.6401183272669981,0.4217535546005839,1.0747691995652786,-0.7611525045568768,1.2239335643958809,1,0,0,-0.8736952953380022,66.2585
107053,1,0.9029921591394309,1.4061203143103658,-0.8277330272254421,-0.09866391657511717,0.6673973822263677,-0.00795029019923575,0,1,1,0.9332382204897959,67.09400000000001
108947,1,-0.24097272445824455,0.9456760954997002,-0.7159578697457974,-0.1850204662477872,-0.899765252549312,-0.6985459994774251,0,0,1,-1.1141617328055802,53.371
104792,0,-1.6786583214120798,-0.050599934622117766,0.9062789024252934,-1.691872988076245,0.34133678997370037,0.4457595165667702,0,1,0,1.6477670632505983,61.76950000000001
109028,1,-1.504744741135406,-1.0584740558978574,0.738117169967078,0.6937844215976176,-0.5791307821041777,-1.0700787749159149,0,1,3,-0.028627529380515104,61.8125
103666,1,0.7290785788627575,0.3454748782842861,-0.3112719201208345,-0.4339305211866591,-0.39365607304668465,1.5846637253875606,1,0,2,-1.2653120649280574,62.1195
106226,0,0.7136195939492753,-0.2123933062193168,-0.49140956230901156,0.017709615604095466,-0.31966350294396134,1.6382909899627944,1,0,0,-0.5439127525253244,63.5445
109634,1,0.365792433395928,-0.7273485534534112,0.6592757642448288,-0.9008100490961201,0.8035437112153788,-0.014123212740269987,1,1,3,1.3592073382895051,65.98250000000002
106804,0,1.730047852010723,-1.220267427495056,0.1098809053828257,-0.9368304281039717,0.9130527149674093,-0.28225953561643835,0,0,3,0.8782744633543496,62.8175
104175,1,-1.033245701274202,-0.4895876847980296,-0.3347247433420102,0.2943276543951606,1.5543216558576778,0.14444373503254332,1,1,3,-0.35841007219319276,74.6165
102974,1,0.06820697381139773,0.09495610935959091,-0.9799268800437083,0.8050781567372615,1.5908246571083544,0.5159765104710333,1,1,2,0.0881704545323083,77.0255
105226,1,0.7290785788627575,-0.987725699858939,1.241604374864227,-0.1323752969286195,-1.4778938669519233,-0.868301369355863,0,1,0,-1.650058364876182,53.626
105304,0,-0.8284141511705642,0.33967583270732504,1.0255390034861642,-0.6154178154185267,-1.3718378498046866,0.15331731118528,1,0,1,0.1293932723838934,55.83449999999999
109703,0,0.26530903145829443,0.8349143249797544,1.166754939051965,0.9057504980668982,1.5577746424624712,1.659896218856414,0,1,2,0.44543487591270975,90.181
100251,1,1.63342919630146,0.017828803186016012,1.6348134109979762,-1.6757099974957992,1.3106394583193752,-1.0997859646446415,0,1,3,-1.1828664292248878,67.7665
104601,1,0.9570986063366184,-1.5774886350358246,-1.0133596280398518,-0.4168439311444729,-0.3048649889234165,1.738215173595784,1,0,1,1.3042435811540587,57.11
107782,0,-1.253536236291322,-0.8595667926081113,-0.4245440663167244,0.36729201187260413,0.9017071875516581,1.7119802527963892,0,1,3,-0.385891950760916,73.446
103983,0,0.19574359934762509,-0.4791494027595007,-1.6989804600801715,-0.7405655424842675,0.3043405049223387,-0.26759884458148253,1,0,2,-0.6332288578704247,53.627
101714,0,1.2508193196927786,1.544137599042027,-0.981922864998702,-0.7585757319881933,1.3525685813775854,0.3682121771450292,0,1,1,1.5309690793377748,68.97800000000001
107378,1,0.10685443609510284,1.2652035067902254,0.04900336425551936,0.8397131365525033,0.4084233868668361,-1.6013359211036615,0,1,3,-0.8668248256960714,69.47749999999999
105707,0,0.1416371521504375,-0.22051197002706158,0.22465004029496127,1.7000460351631128,0.9732333386509574,-1.661521915878744,1,0,3,1.3523368686475743,76.12850000000002
100052,1,-1.083487402243019,-1.4887632377083284,-0.07873967286407414,-0.116674106079043,-0.9860899176691558,-0.8814188297555603,0,0,3,-0.949270461399241,51.01049999999999
100509,0,-0.1134360989220172,-1.1332817438406482,1.104879405447162,-1.418487547401269,0.502640592797637,1.1128209586572675,1,0,0,0.733994600873803,65.052
105100,1,1.6527529274433128,1.3707461362909066,-0.6431044188885294,0.34512562479084913,-0.33791500356929965,1.3628243215691478,0,0,3,-1.1553845506571647,66.5955
104564,0,-0.4110215585065474,-0.6392030606836114,1.4212430208136553,-0.8985010504417704,-0.5934360123240374,0.4820254364953454,0,0,3,0.6790308437383565,60.575
101381,0,0.11458392855184373,0.3060413683609541,0.9152608347227644,-0.28476920811568374,-1.462108785330009,-0.9578087462008572,0,0,3,0.5897147383932564,53.604
108648,1,0.07980121249650905,-0.13468609548804555,0.9846213119087939,0.00893542071756762,-0.7207032329007214,-1.3096653310398008,0,1,1,0.019465758113000633,59.0605
102171,0,1.3551674678587826,-0.9517716172817838,0.029043514705583265,0.7773701728850682,-0.3463008281809417,-1.5994068828095884,1,0,3,0.2805436045063706,59.887
104442,1,-0.9018443295096041,-1.2138884773603995,-0.25089337523227645,0.9089830961829871,0.521878661024345,-1.7209362953361975,1,1,1,-0.303446315057747,64.87049999999999
108599,1,1.5368105405921968,-0.570194418317781,1.597887689330594,1.313519660425013,0.05671203697855828,-1.4728619707183894,1,0,1,0.38360064913533215,72.923
103137,0,1.6218349576163487,1.2907193073288517,-0.9020834667989558,1.285811676572819,-1.4749341641478142,-1.183892034266231,0,1,3,-0.8393429471283482,55.84349999999999
105599,0,-0.07865338286668253,1.5963290092346711,-1.552275565888138,0.15809673378854297,1.4186686106693518,-1.453571587777658,0,1,0,0.5691033294674638,67.4915
103682,1,-1.1144053720699831,0.36925096514982403,-0.2758431871696971,0.5672512953392673,0.7502690607414174,0.11820881423314843,0,1,0,-1.471426154185981,72.038
109080,0,-1.0796226560146482,1.1648800183088082,1.5704428961994312,1.2479440986414883,-1.397488607440297,-1.015679895023052,1,1,2,-1.3408872309892963,66.31700000000001
105303,1,1.741642090695835,-1.6412781363823905,-0.6281345317260768,0.6531460452810672,-1.0255526217239415,1.5954663398343705,1,0,1,0.6309375562448408,58.853
106513,1,-0.40329206604980655,-0.4855283528941572,0.5065829151878143,0.41716638280655244,-0.6654554472240215,-0.4616600969652417,1,1,2,-0.50268993467374,61.3395
103720,1,-0.6390415859804085,1.4409145877721294,-1.2957914991714536,0.760283582842882,-1.5602722616662885,-0.4578020203770956,0,1,0,1.5309690793377748,52.95599999999999
105298,1,-1.5704454270177048,1.192715437078219,-0.27783917212469106,-0.8393906848904245,-0.20275524218165833,1.4963137715190105,0,1,1,1.695860350744114,62.645
101161,1,-0.6815537944924842,0.31242031849561064,-0.4784356601015529,1.2673396873380236,-0.5120441852110419,0.7756250648532795,1,1,3,-0.3377986632674008,67.66550000000001
108960,1,-0.7781724502017474,0.37678972439987246,-1.0917020375233526,-1.1649594951536983,-0.4854068599740615,-0.11944870359666412,1,0,2,0.5278805116158787,50.02
109942,0,-1.2960484448033978,0.07349964072483753,1.2895080137840742,0.21535990041640934,-1.1760041809328123,-1.1970094946659284,0,0,2,0.79582882765118,58.8205
106292,0,0.19574359934762509,-0.6334040151066509,1.6507812906379258,-0.6209594121889653,1.3288909589447138,-0.743685495558737,1,1,0,-1.2584415952861268,73.47
107985,1,1.4285976461978223,0.9897488418846004,0.3943087614694213,-1.6489256131053454,-1.2189198715923917,-1.506813044694077,0,1,3,0.38360064913533215,45.6125
104471,0,0.6711073854371995,1.613146241407857,1.0420058793648617,0.29802205224212036,0.4084233868668361,1.509431231918708,0,1,1,-0.3446691329093315,79.18800000000002
108774,1,1.3281142442601888,0.5600395646318257,-1.1316217366232257,-0.6020256232232999,-1.1385146120807657,0.5653598907993056,1,0,3,0.6309375562448408,50.36449999999999
106083,0,0.4198988805931152,1.4368552558682566,0.18522933743383632,-1.469747317527827,1.7023067960631244,-0.9936888584706179,1,0,1,-1.1210322024475108,68.57249999999999
105228,1,-1.0564341786444251,0.08219820909027782,1.3089688670952624,0.5118353276348802,-1.2006683709670534,-0.13835327887858112,0,0,2,-1.0935503238797877,63.0875
108918,0,1.4904335858517508,-0.990625222647419,1.173241890155694,-1.3302837988051195,-0.0592096561823753,-0.6726968863368451,1,0,2,-0.6194879185865634,57.435
105873,0,-0.7511192266031538,0.29212365897624915,0.8623672334154333,-1.512232892767857,-0.4286792228953067,-1.1140608480207828,1,0,0,-0.9355295221153798,53.65050000000001
105697,1,-0.06705914418157086,0.5269850048431503,-1.047291372274744,1.4091122047150804,0.2629046656648135,0.4006200204854583,0,1,0,-0.6744516757220097,71.0495
107916,0,-0.3801035886795832,1.6137261459655534,-1.506367911923284,0.6226672630436539,-1.7156566588820075,-1.164215843666685,0,0,2,-0.3377986632674008,48.7315
106097,1,1.146471171526774,-1.5809680623820006,-0.4115701641092658,-0.0764975294933625,-1.1069444488369369,0.9828037776367365,1,0,1,0.79582882765118,53.7095
105896,0,-1.497015248678665,1.0517986295580777,1.0355189282611326,1.6778796480813578,1.4226148810748303,0.9114293607560301,0,1,0,1.043165734760688,91.31
108513,1,0.8102382496585385,-1.0451362510708484,0.4012947088118991,1.4663753713429473,0.38129277782917104,1.1695346845030181,1,1,3,-0.4065033596867085,77.28750000000001
104616,0,0.6633778929804586,0.3269179324380119,-0.7853183469318269,-0.8823380598613244,0.4695905781517538,-0.4034031404842325,1,1,0,0.5828442687513251,58.732
101856,1,0.4546815966484502,0.611071165709078,1.006078150174976,0.36867741106521323,-0.7108375568870252,1.7208538289491255,1,0,0,1.4279120347088128,70.305
101890,0,-0.12503033760712853,0.34605478284198243,-0.1101764359052243,1.612304086297833,-1.6653417112121558,-1.7112911038658316,0,0,2,0.53475098125781,56.438
103444,0,-1.1028111333848714,0.7160338906520637,1.5874087683168776,-1.064287153824062,-0.4429844531151669,1.3292590552522754,0,1,3,0.733994600873803,65.944
108043,0,1.1928481262672206,1.1486426906933185,0.8229465305543083,-1.3884705648947262,1.730917256502844,-1.037670931575486,0,1,2,-1.1141617328055802,71.16050000000001
105978,0,-0.1366245762922402,-0.7853390092230165,-0.8896085608302454,-1.7089595781184312,0.01330306251829347,-1.1383667305261045,0,1,1,-1.2927939434957807,46.7785
107568,1,0.2923622550568882,-1.4910828559391127,-1.4759291413596307,-0.6555943920042072,1.015655745509852,-0.534577744481207,0,0,1,-1.4782966238279123,57.591
103561,0,1.3938149301424876,0.45913617159271203,0.7930067562294039,-0.5484568544423922,-1.2825534818807336,-0.9848152823178814,1,1,0,-0.24848255792230062,53.1545
100500,1,0.07593646626813862,1.5615347357729084,0.5440076330939453,-1.0000969912331468,1.5306440334248061,1.6652975260798186,0,0,0,-1.2515711256441961,78.442
104855,0,-0.05546490549645918,0.9885890327692086,-1.4913980247608316,1.1500425556970708,1.5099261137960436,-1.5041123910823746,1,0,2,1.2424093543766817,72.574
104189,0,1.1039589630146982,0.574537178574227,-1.2229380483141854,-0.6532853933498579,-0.956986173428751,0.48318285947178935,0,0,1,-1.0454570363862719,50.821
106019,1,1.587052241561014,1.5029643754456068,1.2600672356979183,-1.398630158973864,0.131691174682651,-0.10401639724407893,0,0,2,0.16374562059354722,64.5415
101694,1,0.22666156917458896,0.9421966681535238,-1.1306237441457287,-0.7936725115343051,1.023055002520124,0.4368859404140335,1,0,0,1.4966167311281204,64.994
107703,1,0.7793202798315743,1.6873740247929518,-0.3367207282970038,0.14747533997853526,-0.1435611860994799,-1.522631158705477,1,0,1,0.35611877056760893,61.1995
105559,1,1.6488881812149423,-1.3182712977456892,-0.2638672774397354,-1.2536250434807177,1.3126125935221147,-0.0831827836680889,0,1,3,1.3042435811540587,62.7865
104857,1,0.21893207671784806,1.1503824043664068,-1.4749311488821337,-0.3041647968122193,-0.677787542241142,0.7648224504064699,0,0,0,0.8920154026382108,55.405
109175,1,1.320384751803448,1.4652705791953637,-0.04181395119669148,-0.0709559327229239,-1.317576631729356,-0.7070337679713472,0,1,2,1.544710018621636,54.6
104285,0,0.8179677421152793,0.8981239217686242,0.403789690005641,-1.555642067469627,0.6836757476489667,-0.27994468966355074,1,0,2,0.3767301794934015,62.67700000000001
105637,0,0.8991274129110604,-0.5591762317215561,-1.1999842213317582,-0.8578626741252201,0.7650675747619626,1.7208538289491255,0,1,1,0.5828442687513251,63.277
103678,1,0.1261781672369554,0.5977333608820686,1.6138555689705427,0.9671698622725938,0.43555399590450117,-1.21629987760666,1,1,1,1.4622643829184672,76.47900000000001
107781,0,1.3938149301424876,-1.4243938318040668,0.5125708700527954,-1.4849867086465336,-1.0211130675177782,0.7304855687719677,0,1,1,0.48665769376429424,50.0135
104246,1,-0.028411681897865398,1.2031537191167474,0.4257455245105718,0.1511697378254943,1.1592013315091352,1.357423014345743,0,0,3,-1.5195194416794968,80.149
101396,1,0.002506287929098829,-0.1833980783345142,-0.5433051711388468,-0.03170295559898301,-0.924429442583553,-0.7170647671005276,0,0,2,-0.17977786150299235,52.723000000000006
109365,1,-0.11730084515038763,-1.6412781363823905,-0.26985523230471625,1.1916045314753614,-1.7146700912806379,-0.17886308305411724,1,1,1,-1.0454570363862719,53.7155
109081,0,1.0575820082742522,-1.3223306296495616,-0.2863221081834138,-0.1850204662477872,1.6026634683247898,1.3643675522044065,0,0,3,1.338595929363712,74.2845
106635,1,-0.40329206604980655,-1.548493407151022,1.7311196850764203,-1.20005627469981,-0.7606592207561921,-1.020695394587642,0,1,3,0.026336227754931277,53.53500000000001
102034,1,-0.17913678480431608,-0.09873201291089004,-1.355671047821263,0.9311494832647421,-0.031092479543340087,0.877864094439157,0,0,3,-0.825602007844487,65.298
108312,1,-1.0796226560146482,-1.4336723047272033,0.8044836697206168,-1.3732311737760194,-0.8035749114157715,-0.20008250428892213,1,1,0,-1.3752395791989502,50.904
101900,0,-0.9288975531081979,-0.7876586274538007,0.882826079204118,1.3490782397019945,-0.9939824584801127,-0.14606943205487358,1,1,0,0.53475098125781,65.85849999999999
103067,1,-0.569476153869739,0.5414826187855516,0.09241603702663152,1.218388915865815,0.5529555404674886,-0.91305505777836,1,1,1,-0.008016120454722558,73.26299999999999
107630,1,-0.024546935669494955,1.2019939100013555,0.28552758142226764,-0.5854008329119837,-1.043310838548595,1.6498652197272332,0,1,0,-0.523301343599532,60.728
104037,0,1.2160366036374433,0.18774083859095983,-1.0313234926347945,-1.449889929100422,-1.6766872386279066,-0.31813964788619903,0,0,0,0.6859013133802873,39.426
103086,0,1.579322749104273,-0.43159722902842435,-1.3402021644200626,1.5208677395855943,-0.12876267207893505,1.0676814625759554,0,0,0,-0.3446691329093315,67.7775
105625,1,0.5435707599009721,-1.6795518371903297,0.06097927398548173,1.3416894440080762,-1.5351147878313625,0.7844986410060162,0,1,0,0.04007716703879256,59.559
105927,1,-0.268025948056838,-1.647657086517047,-0.12115435315768933,-0.7539577346794943,0.6969944102674567,0.37322767670961976,0,1,2,-0.37215101147705465,62.31049999999999
104123,0,1.3860854376857468,1.6276438553502584,1.5744348661094185,-0.13006629827427016,0.3482427631832879,-1.1345086539379583,1,1,2,-0.014886590096653203,71.74950000000001
102214,0,-1.2148887740076166,0.6360070616900088,-1.1660524770968663,-0.31293899169874717,-1.3234960373375737,0.5672889290933791,1,0,2,-1.272182534569988,50.615
103823,1,-1.4776915175368124,1.3458102403099768,0.29001854757100354,-1.7218899705827884,-0.91900332077602,-0.852483255344463,0,0,0,0.43856440627077853,49.2375
105331,1,0.28849750882851743,0.4846519721313382,-0.5867178439099586,1.6127658860287033,1.5839186838987669,-0.22053031020609734,1,1,3,1.0912590222542038,81.688
105891,1,-1.4081260854261428,0.5559802327279529,0.9347216880339526,1.5845961024456399,0.40743681926546665,-0.6059521613619138,1,1,0,-0.042368468664376394,78.41
104306,0,-0.8516026285407874,-0.6919743754339521,-0.8936005307402326,0.5215331219831476,0.09666802483402827,-1.4369818584486291,1,0,0,-1.3340167613473657,58.816
109323,1,0.29622700128525864,-0.3509904955086734,0.762068989427002,-1.5658016615487647,-0.2229798780097362,1.082727961269726,1,0,3,-1.6157060166665276,59.003
101462,1,1.5715932566475315,-1.1906922950525574,1.6807210649628304,-1.0970749347158242,-0.7621390721582466,-1.575872615621896,1,1,3,1.0225543258348961,53.058
109573,1,1.235360334779296,-0.2466076751233841,1.2540792808329373,1.0733838003726688,-0.4696217783521472,-0.03920071056322095,1,1,1,-0.3790214811189853,70.7845
105476,1,-0.7047422718627074,0.25790929007218183,1.6557712530254096,1.3098252625780538,-0.16674552473166648,1.3689972441101823,0,0,1,-0.825602007844487,80.3435
101019,1,-1.415855577882884,1.5882103454269263,-1.1780283868268282,-1.3709221751216703,0.6767697744393791,0.7694521423122456,1,1,1,-1.5538717898891505,61.198
109982,0,1.7145888670972413,0.5258251957277584,0.7715499179632217,-0.9405248259509307,-1.1469004366924076,-0.07893889942112797,1,0,3,-0.09046175615789212,54.371500000000005
105337,1,-0.27962018674194966,-1.663894414132536,0.7475980985032977,-0.7147047575555534,-0.020733519728959135,1.1166790352454135,1,1,1,0.40421205806112465,62.8115
108412,1,-1.6013633968446692,1.3823442274448279,-0.9549770681062877,1.1698999441244764,0.9761930414550665,0.9453804347317174,1,1,3,-1.3202758220635038,78.0725
102738,0,0.586082968413048,-0.6200662102796415,-0.17504594694251785,-0.6971563677824975,0.42322190088738065,0.7980019090645281,1,1,0,1.6821194114602516,63.3325
105455,1,-0.13275983006386974,0.3860681973230099,-0.6935030390021191,-0.3969865427170675,-1.5380744906354715,-1.0747084668216904,1,1,2,-0.9355295221153798,45.8445
